Year;Week;Index;Product;Sales_packs;Sales_UAH;Penetration;Pricer_per_pack;Brand;Aw_MMI;Internet_insertions;Internet_impressions;Internet_real users;TV_TRP;SOV, %;TRP_category
2018;20;201820;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 50 g, #1;7559,55;957762;78,73;126,695636645038;DICLAC;;302;;;299,59;0,208509068637686;1436,82
2018;20;201820;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 50 g, #1;7700,05;617956,56;64,92;80,2535775741716;DOLGIT;;182;;;248,22;0,172756503946215;1436,82
2018;20;201820;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gran. 100 mg/2 g sachet 2 g, #30;5106,07;821076,38;79,66;160,80398036063;NIMID;;10126;;;340,21;0,236779833242856;1436,82
2018;20;201820;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 50 g, #1;934,01;154894,8;30,54;165,838481386709;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 100 g;4220,03;752668,76;60,69;178,356258130866;DEEP RELIEF;;295;;;141,58;0,0985370470901018;1436,82
2018;20;201820;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #30;2272,81;412863,27;36,82;181,653226622551;FLAMIDASE;;0;;;0;0;1436,82
2018;20;201820;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 50 g, #1;4305,85;575317,58;65,4;133,613010207044;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 100 g, #1;3843,97;506907,27;47,15;131,870766421174;DOLGIT;;182;;;248,22;0,172756503946215;1436,82
2018;20;201820;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 100 g, #1;1550,81;409449,68;40,14;264,023110503543;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 20 g, #1;5086,36;244021,1;54,2;47,9755856840648;DOLGIT;;182;;;248,22;0,172756503946215;1436,82
2018;20;201820;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #10;2317,93;69115,5;18,27;29,8177684399443;NIMID;;10126;;;340,21;0,236779833242856;1436,82
2018;20;201820;VOLTAREN®, Novartis Pharma  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2749,21;625484,41;62,52;227,514234998418;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;DICLAC®, Sandoz  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2962,96;157132,42;54,66;53,0322447822448;DICLAC;;302;;;299,59;0,208509068637686;1436,82
2018;20;201820;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 15 g;2170,07;169241,92;46,69;77,9891524236545;DEEP RELIEF;;295;;;141,58;0,0985370470901018;1436,82
2018;20;201820;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 100 g, #1;2139,36;428309,11;56,35;200,204318113828;DICLAC;;302;;;299,59;0,208509068637686;1436,82
2018;20;201820;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 20 g, #1;1823,06;130895,42;38,27;71,79984202385;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 100 g, #1;1746,9;345368,92;46,12;197,70388688534;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 67 g;856,96;105802,09;35,13;123,462110250187;DEEP HEAT;;0;;;0;;1436,82
2018;20;201820;DOLGIT® GEL, Naturwaren  (Germany), gel tube 50 g;1238,38;123321,08;33,12;99,5825836980571;DOLGIT;;182;;;248,22;0,172756503946215;1436,82
2018;20;201820;DOLGIT® GEL, Naturwaren  (Germany), gel tube 20 g;1322,01;56605,37;29,09;42,8176564473794;DOLGIT;;182;;;248,22;0,172756503946215;1436,82
2018;20;201820;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #100;850,13;244580,06;43,47;287,697246303507;NIMID;;10126;;;340,21;0,236779833242856;1436,82
2018;20;201820;FLAMIDASE GEL, Organosyn Life Sciences (India), gel tube 100 g, by box, #1;;;;;FLAMIDASE;;0;;;0;0;1436,82
2018;20;201820;DOLGIT® GEL, Naturwaren  (Germany), gel tube 100 g;499,45;76929,21;19,42;154,027850635699;DOLGIT;;182;;;248,22;0,172756503946215;1436,82
2018;20;201820;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 75 mg blister, #20;597,44;55113,77;22,83;92,2498828334226;DICLAC;;302;;;299,59;0,208509068637686;1436,82
2018;20;201820;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 150 mg blister, #20;433,44;67583,63;21,83;155,923841823551;DICLAC;;302;;;299,59;0,208509068637686;1436,82
2018;20;201820;DICLAC LIPOGEL, Sandoz  (Switzerland), gel 1 % tube 50 g, #1;280,02;36768,3;28,25;131,305978144418;DICLAC;;302;;;299,59;0,208509068637686;1436,82
2018;20;201820;VOLTAREN RAPID, Novartis Pharma  (Switzerland), tabs coated w/sugar 50 mg blister, #20;170,56;18799,49;5,07;110,222150562852;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 75 mg blister, #100;174,86;70515,57;15,36;403,26872926913;DICLAC;;302;;;299,59;0,208509068637686;1436,82
2018;20;201820;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 150 mg blister, #100;159,9;111913,67;15,16;699,897873671044;DICLAC;;302;;;299,59;0,208509068637686;1436,82
2018;20;201820;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 15 g;171,22;13963,77;20;81,5545497021376;DEEP HEAT;;0;;;0;;1436,82
2018;20;201820;VOLTAREN®, Novartis Pharma  (Switzerland), tablets gastroresistant 50 mg blister, #20;144,48;20049,09;7,47;138,767234219269;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;VOLTAREN®, Novartis Pharma  (Switzerland), suppository 100 mg strip, #5;112,83;9781,61;7,85;86,6933439688026;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;VOLTAREN®, Novartis Pharma  (Switzerland), tablets gastroresistant 25 mg blister, #30;74,79;9692,38;5,74;129,594598208317;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;VOLTAREN®, Novartis Pharma  (Switzerland), suppository 50 mg strip, #10;101,4;11271,93;6,68;111,163017751479;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;VOLTAREN RETARD, Novartis Pharma  (Switzerland), coat. tabs, prolong. action 75 mg, #20;76,55;16932,63;3,69;221,196995427825;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;VOLTAREN RAPID, Novartis Pharma  (Switzerland), tabs coated w/sugar 25 mg blister, #30;4,2;521,4;0,24;124,142857142857;VOLTAREN;;692697;4941463;2088081;407,22;0,283417547083142;1436,82
2018;20;201820;FLAMIDASE PHYTOPLUS, Organosyn Life Sciences (India), ointment tube 20 g, #1;;;;;FLAMIDASE;;0;;;0;0;1436,82
2018;20;201820;DICLAC®, Sandoz  (Switzerland), tabs intest. solub. 50 mg blister, #20;;;;;DICLAC;;302;;;299,59;0,208509068637686;1436,82
2018;21;201821;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gel f/ext.applic. 10 mg/g tube 30 g, #1;17555,57;620249,25;86,03;35,3306244115116;NIMID;;21250;;;0;0;954,52
2018;21;201821;FLAMIDASE GEL, Organosyn Life Sciences (India), gel tube 40 g, by box, #1;10638,43;722775,02;76,44;67,9400080650998;FLAMIDASE;;0;;;0;0;954,52
2018;21;201821;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), tabs 100 mg blister, #100;10153,67;1447937,37;83,95;142,602366434993;NIMID;;21250;;;0;0;954,52
2018;21;201821;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 50 g;8396,83;1004794,3;77,14;119,663527783699;DEEP RELIEF;;302;;;144,16;0,151028789339144;954,52
2018;21;201821;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gel f/ext.applic. 10 mg/g tube 100 g, #1;7907,07;712389,88;72,38;90,0953045818489;NIMID;;21250;;;0;0;954,52
2018;21;201821;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #10;6453,55;431042,97;60,76;66,7916061702474;FLAMIDASE;;0;;;0;0;954,52
2018;21;201821;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 50 g, #1;7204,67;920134,64;78,73;127,713641290996;DICLAC;;272;;;285,86;0,299480367095504;954,52
2018;21;201821;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 50 g, #1;6966,79;557084,62;64,92;79,9628839106676;DOLGIT;;157;;;194,01;0,203253991535012;954,52
2018;21;201821;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gran. 100 mg/2 g sachet 2 g, #30;5235,92;839308,01;79,66;160,298096609574;NIMID;;21250;;;0;0;954,52
2018;21;201821;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 50 g, #1;877,26;147693,95;30,54;168,358240430431;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 100 g;4030,81;720212,34;60,69;178,67682674202;DEEP RELIEF;;302;;;144,16;0,151028789339144;954,52
2018;21;201821;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #30;2486,03;453867,51;36,82;182,567189454673;FLAMIDASE;;0;;;0;0;954,52
2018;21;201821;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 50 g, #1;4300,39;573228;65,4;133,296747504296;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 100 g, #1;3691,89;485968,13;47,15;131,631259327878;DOLGIT;;157;;;194,01;0,203253991535012;954,52
2018;21;201821;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 100 g, #1;1234,08;327123,65;40,14;265,074914106055;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 20 g, #1;4340,97;209301,64;54,2;48,2154080769966;DOLGIT;;157;;;194,01;0,203253991535012;954,52
2018;21;201821;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #10;2621,81;77438,22;18,27;29,536167761966;NIMID;;21250;;;0;0;954,52
2018;21;201821;VOLTAREN®, Novartis Pharma  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2756,44;622013,99;62,52;225,65845438319;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;DICLAC®, Sandoz  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2772,56;149767,71;54,66;54,0178427157573;DICLAC;;272;;;285,86;0,299480367095504;954,52
2018;21;201821;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 15 g;2062,18;160713,41;46,69;77,9337448719317;DEEP RELIEF;;302;;;144,16;0,151028789339144;954,52
2018;21;201821;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 100 g, #1;2113,05;424997,91;56,35;201,130077376304;DICLAC;;272;;;285,86;0,299480367095504;954,52
2018;21;201821;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 20 g, #1;1691;122411,08;38,27;72,3897575399172;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 100 g, #1;1619,2;328047,52;46,12;202,598517786561;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 67 g;783,37;97552,33;35,13;124,529060341856;DEEP HEAT;;0;;;0;;954,52
2018;21;201821;DOLGIT® GEL, Naturwaren  (Germany), gel tube 50 g;1078,67;108934,71;33,12;100,989839339186;DOLGIT;;157;;;194,01;0,203253991535012;954,52
2018;21;201821;DOLGIT® GEL, Naturwaren  (Germany), gel tube 20 g;1121,22;47707,05;29,09;42,5492320864772;DOLGIT;;157;;;194,01;0,203253991535012;954,52
2018;21;201821;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #100;849,32;245565,7;43,47;289,132129232798;NIMID;;21250;;;0;0;954,52
2018;21;201821;FLAMIDASE GEL, Organosyn Life Sciences (India), gel tube 100 g, by box, #1;;;;;FLAMIDASE;;0;;;0;0;954,52
2018;21;201821;DOLGIT® GEL, Naturwaren  (Germany), gel tube 100 g;510,78;78778,74;19,42;154,232233055327;DOLGIT;;157;;;194,01;0,203253991535012;954,52
2018;21;201821;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 75 mg blister, #20;568,72;52400,99;22,83;92,1384688423125;DICLAC;;272;;;285,86;0,299480367095504;954,52
2018;21;201821;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 150 mg blister, #20;441,22;70015,6;21,83;158,686369611532;DICLAC;;272;;;285,86;0,299480367095504;954,52
2018;21;201821;DICLAC LIPOGEL, Sandoz  (Switzerland), gel 1 % tube 50 g, #1;294,16;38011,88;28,25;129,221784063095;DICLAC;;272;;;285,86;0,299480367095504;954,52
2018;21;201821;VOLTAREN RAPID, Novartis Pharma  (Switzerland), tabs coated w/sugar 50 mg blister, #20;115,63;12734,44;5,07;110,130934878492;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 75 mg blister, #100;151,2;61129,21;15,36;404,293716931217;DICLAC;;272;;;285,86;0,299480367095504;954,52
2018;21;201821;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 150 mg blister, #100;143,97;101021,58;15,16;701,684934361325;DICLAC;;272;;;285,86;0,299480367095504;954,52
2018;21;201821;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 15 g;205,55;16235,73;20;78,9867672099246;DEEP HEAT;;0;;;0;;954,52
2018;21;201821;VOLTAREN®, Novartis Pharma  (Switzerland), tablets gastroresistant 50 mg blister, #20;98,52;13161,15;7,47;133,588611449452;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;VOLTAREN®, Novartis Pharma  (Switzerland), suppository 100 mg strip, #5;122;10672,77;7,85;87,4817213114754;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;VOLTAREN®, Novartis Pharma  (Switzerland), tablets gastroresistant 25 mg blister, #30;92,66;11757,56;5,74;126,88927260954;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;VOLTAREN®, Novartis Pharma  (Switzerland), suppository 50 mg strip, #10;80,07;9024,94;6,68;112,713126014737;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;VOLTAREN RETARD, Novartis Pharma  (Switzerland), coat. tabs, prolong. action 75 mg, #20;68,59;15443,36;3,69;225,154687272197;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;VOLTAREN RAPID, Novartis Pharma  (Switzerland), tabs coated w/sugar 25 mg blister, #30;;;0,24;;VOLTAREN;;1167819;4941463;2088081;330,49;0,34623685203034;954,52
2018;21;201821;FLAMIDASE PHYTOPLUS, Organosyn Life Sciences (India), ointment tube 20 g, #1;;;;;FLAMIDASE;;0;;;0;0;954,52
2018;21;201821;DICLAC®, Sandoz  (Switzerland), tabs intest. solub. 50 mg blister, #20;;;;;DICLAC;;272;;;285,86;0,299480367095504;954,52
2018;22;201822;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gel f/ext.applic. 10 mg/g tube 30 g, #1;15581,84;551627,37;86,03;35,4019403356728;NIMID;;39226;;;0;0;387,19
2018;22;201822;FLAMIDASE GEL, Organosyn Life Sciences (India), gel tube 40 g, by box, #1;9446,46;660523,44;76,44;69,9228536404113;FLAMIDASE;;0;;;0;0;387,19
2018;22;201822;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), tabs 100 mg blister, #100;9919,51;1416931,24;83,95;142,842866230288;NIMID;;39226;;;0;0;387,19
2018;22;201822;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 50 g;7743,78;942163,62;77,14;121,667147052215;DEEP RELIEF;;75;;;0;0;387,19
2018;22;201822;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gel f/ext.applic. 10 mg/g tube 100 g, #1;6968,65;627534,12;72,38;90,0510314049349;NIMID;;39226;;;0;0;387,19
2018;22;201822;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #10;6901,1;465712,27;60,76;67,4837736013099;FLAMIDASE;;0;;;0;0;387,19
2018;22;201822;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 50 g, #1;6551,97;833414,47;78,73;127,200593104059;DICLAC;;40;;;0;0;387,19
2018;22;201822;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 50 g, #1;5894,42;473348,94;64,92;80,304582978478;DOLGIT;;16;;;0;0;387,19
2018;22;201822;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gran. 100 mg/2 g sachet 2 g, #30;4828,53;775803,27;79,66;160,670694807737;NIMID;;39226;;;0;0;387,19
2018;22;201822;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 50 g, #1;723,35;121047,27;30,54;167,342600400912;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 100 g;3766,8;673020,48;60,69;178,671678878624;DEEP RELIEF;;75;;;0;0;387,19
2018;22;201822;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #30;2325,71;420667,02;36,82;180,876816112069;FLAMIDASE;;0;;;0;0;387,19
2018;22;201822;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 50 g, #1;4612,42;598838,02;65,4;129,831632852169;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 100 g, #1;2951,56;390420,54;47,15;132,275996422231;DOLGIT;;16;;;0;0;387,19
2018;22;201822;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 100 g, #1;992,49;262939;40,14;264,928613890316;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 20 g, #1;3426,92;165436,15;54,2;48,2754630980589;DOLGIT;;16;;;0;0;387,19
2018;22;201822;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #10;2358,73;68735,59;18,27;29,1409317726064;NIMID;;39226;;;0;0;387,19
2018;22;201822;VOLTAREN®, Novartis Pharma  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2552,05;574287,02;62,52;225,029689857174;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;DICLAC®, Sandoz  (Switzerland), sol.  for inj. 75 mg amp. 3 ml, #5;2693,16;143336,53;54,66;53,2224338695065;DICLAC;;40;;;0;0;387,19
2018;22;201822;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 15 g;2046,5;158597,17;46,69;77,4967847544588;DEEP RELIEF;;75;;;0;0;387,19
2018;22;201822;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 100 g, #1;1916,63;385413,68;56,35;201,08924518556;DICLAC;;40;;;0;0;387,19
2018;22;201822;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 20 g, #1;1503,09;111209,12;38,27;73,9870001131004;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 100 g, #1;1652,43;329007,02;46,12;199,10496662491;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 67 g;698,74;86255,46;35,13;123,444285428056;DEEP HEAT;;0;;;0;;387,19
2018;22;201822;DOLGIT® GEL, Naturwaren  (Germany), gel tube 50 g;940,63;95528,87;33,12;101,55839171619;DOLGIT;;16;;;0;0;387,19
2018;22;201822;DOLGIT® GEL, Naturwaren  (Germany), gel tube 20 g;1047,07;44638,75;29,09;42,6320589836401;DOLGIT;;16;;;0;0;387,19
2018;22;201822;NIMID® FORTE, Kusum Pharm LLC (Ukraine, Kiev), tabs, #100;785,13;226436,3;43,47;288,406123826627;NIMID;;39226;;;0;0;387,19
2018;22;201822;FLAMIDASE GEL, Organosyn Life Sciences (India), gel tube 100 g, by box, #1;;;;;FLAMIDASE;;0;;;0;0;387,19
2018;22;201822;DOLGIT® GEL, Naturwaren  (Germany), gel tube 100 g;429,17;66835,44;19,42;155,731854509868;DOLGIT;;16;;;0;0;387,19
2018;22;201822;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 75 mg blister, #20;545,73;50854,38;22,83;93,1859710846023;DICLAC;;40;;;0;0;387,19
2018;22;201822;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 150 mg blister, #20;425,1;66933,13;21,83;157,452669960009;DICLAC;;40;;;0;0;387,19
2018;22;201822;DICLAC LIPOGEL, Sandoz  (Switzerland), gel 1 % tube 50 g, #1;303,45;39084,91;28,25;128,801812489702;DICLAC;;40;;;0;0;387,19
2018;22;201822;VOLTAREN RAPID, Novartis Pharma  (Switzerland), tabs coated w/sugar 50 mg blister, #20;117,82;13002,09;5,07;110,355542352741;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 75 mg blister, #100;171,8;68493,79;15,36;398,683294528522;DICLAC;;40;;;0;0;387,19
2018;22;201822;DICLAC ID, Sandoz  (Switzerland), tabs w/modified release 150 mg blister, #100;135,65;95864,91;15,16;706,707777368227;DICLAC;;40;;;0;0;387,19
2018;22;201822;DEEP HEAT, Delta Medical LLC (Ukraine, Vishneve), cream tube 15 g;176,45;13784,03;20;78,1186171720034;DEEP HEAT;;0;;;0;;387,19
2018;22;201822;VOLTAREN®, Novartis Pharma  (Switzerland), tablets gastroresistant 50 mg blister, #20;118,9;16805,28;7,47;141,339613120269;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;VOLTAREN®, Novartis Pharma  (Switzerland), suppository 100 mg strip, #5;139,98;11753,54;7,85;83,9658522646092;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;VOLTAREN®, Novartis Pharma  (Switzerland), tablets gastroresistant 25 mg blister, #30;58,77;7070,93;5,74;120,315296920197;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;VOLTAREN®, Novartis Pharma  (Switzerland), suppository 50 mg strip, #10;77,54;8546,05;6,68;110,214727882383;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;VOLTAREN RETARD, Novartis Pharma  (Switzerland), coat. tabs, prolong. action 75 mg, #20;55,69;13434,92;3,69;241,244747710541;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;VOLTAREN RAPID, Novartis Pharma  (Switzerland), tabs coated w/sugar 25 mg blister, #30;4,7;562,43;0,24;119,665957446809;VOLTAREN;;1170565;4941463;2088081;387,19;1;387,19
2018;22;201822;FLAMIDASE PHYTOPLUS, Organosyn Life Sciences (India), ointment tube 20 g, #1;;;;;FLAMIDASE;;0;;;0;0;387,19
2018;22;201822;DICLAC®, Sandoz  (Switzerland), tabs intest. solub. 50 mg blister, #20;;;;;DICLAC;;40;;;0;0;387,19
2018;23;201823;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gel f/ext.applic. 10 mg/g tube 30 g, #1;16145,67;574855,05;84,99;35,6042858549692;NIMID;7,9;0;;;0;0;356,39
2018;23;201823;FLAMIDASE GEL, Organosyn Life Sciences (India), gel tube 40 g, by box, #1;10551,69;770997,5;74,27;73,0686269213747;FLAMIDASE;2,7;0;;;0;0;356,39
2018;23;201823;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), tabs 100 mg blister, #100;10415,37;1486247,34;84,57;142,697507625749;NIMID;7,9;0;;;0;0;356,39
2018;23;201823;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 50 g;7011,77;879715,1;77,3;125,462629264793;DEEP RELIEF;;262;;;150,99;0,423665086001291;356,39
2018;23;201823;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gel f/ext.applic. 10 mg/g tube 100 g, #1;7000,96;631329,6;70,24;90,1775756467684;NIMID;7,9;0;;;0;0;356,39
2018;23;201823;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #10;7845,15;538333,21;60,87;68,6198746996552;FLAMIDASE;2,7;0;;;0;0;356,39
2018;23;201823;DICLAC® GEL, Sandoz  (Switzerland), gel 5 % tube 50 g, #1;7149,45;907457,02;78,11;126,926829336522;DICLAC;12,7;0;;;0;0;356,39
2018;23;201823;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 50 g, #1;6056,03;489848,16;64,55;80,8860193889396;DOLGIT;4,9;160;;;205,4;0,576334913998709;356,39
2018;23;201823;NIMID®, Kusum Pharm LLC (Ukraine, Kiev), gran. 100 mg/2 g sachet 2 g, #30;5173,5;831666,72;79,44;160,75514062047;NIMID;7,9;0;;;0;0;356,39
2018;23;201823;VOLTAREN FORTE, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 2,32 % tube 50 g, #1;652,24;110565,2;17,03;169,516129032258;VOLTAREN;9,2;18920;576115;301142;0;0;356,39
2018;23;201823;DEEP RELIEF, Delta Medical LLC (Ukraine, Vishneve), gel tube 100 g;4108,01;735409,77;60,69;179,018495573282;DEEP RELIEF;;262;;;150,99;0,423665086001291;356,39
2018;23;201823;FLAMIDASE®, Organosyn Life Sciences (India), tabs coated w/film blister, #30;2250,33;411726,57;37,42;182,962752129688;FLAMIDASE;2,7;0;;;0;0;356,39
2018;23;201823;VOLTAREN EMULGEL®, GSK Consumer Healthcare  (Great Britain), emulgel f/ext. applic. 1 % tube 50 g, #1;7315,43;928681,87;67,58;126,948363937595;VOLTAREN;9,2;18920;576115;301142;0;0;356,39
2018;23;201823;DOLGIT® CREAM, Naturwaren  (Germany), cream tube 100 g, #1;3367,64;445367,94;48,14;132,249272487558;DOLGIT;4,9;160;;;205,4;0,576334913998709;356,39
